x,y
0.898283,1.81989,
0.0563648,0.172997,
0.603242,2.26319,
1.9725,0.712005,
0.993167,2.7579,
0.381313,1.37977,
0.228217,3.22813,
1.39619,1.52379,
1.13214,0.605888,
0.904124,0.928894,
1.03447,1.32215,
0.490046,0.481765,
2.03638,1.17077,
1.99442,1.36779,
0.0610047,1.03175,
2.56839,1.76039,
0.83155,1.65166,
0.799781,2.73049,
0.539115,1.39007,
0.686243,1.45052,
1.07989,0.38723,
1.01678,1.71236,
2.15151,1.24013,
2.19854,0.925686,
0.624824,1.53538,
0.982727,1.8339,
2.15261,0.549764,
1.28534,1.25205,
0.692021,3.43689,
0.756793,1.5607,
0.817601,1.1707,
0.464548,1.55677,
0.145073,0.54591,
1.62165,1.90477,
1.48005,0.139701,
1.48826,0.857329,
0.473539,0.150937,
1.77827,2.52899,
0.798737,0.87112,
1.6612,2.6137,
1.73896,1.05517,
1.78565,1.02319,
0.334223,1.99517,
1.3276,1.3356,
1.05316,0.682926,
1.90898,1.16531,
1.80985,1.13214,
1.11207,1.38514,
1.43171,2.00221,
0.604921,1.2162,
2.16432,1.00601,
2.8139,1.61062,
1.38088,0.351551,
1.86735,1.57433,
0.543566,0.411162,
2.17542,0.979313,
1.99679,2.02686,
2.17847,1.36839,
1.23515,1.54189,
1.88571,0.984913,
2.52443,1.78389,
1.63499,0.491835,
0.433214,2.99522,
1.22143,1.919,
0.47978,1.37568,
0.516949,1.24182,
0.732983,0.208821,
1.58512,1.00322,
2.4229,1.45599,
2.93978,1.21664,
1.17341,1.9727,
0.804914,1.07863,
1.0697,0.178212,
1.50897,0.64672,
1.58498,1.63641,
1.56201,2.07772,
1.30473,1.62548,
1.73848,1.60908,
2.05984,1.25256,
1.55332,0.984356,
1.71109,0.112364,
2.14336,0.765383,
1.12384,0.915656,
1.32584,2.23622,
0.944441,0.929567,
1.29828,1.19381,
1.04745,0.811149,
1.10326,1.40765,
0.781073,1.0639,
1.0122,0.986918,
0.579007,1.57657,
2.16892,1.17465,
1.60734,1.24033,
1.56863,2.11569,
0.655993,1.07656,
0.730253,0.937003,
0.724417,1.59349,
0.35168,1.96922,
2.21668,1.85013,
0.908005,0.696549,
0.159747,1.25772,
1.38916,1.92023,
0.929566,1.67586,
0.510178,0.483351,
0.823166,0.61177,
1.69004,0.630343,
2.14365,1.2853,
1.43154,1.46262,
1.34376,0.554465,
1.36155,1.09692,
1.6447,0.963626,
2.20222,1.1882,
1.37649,1.03891,
0.553773,1.00895,
0.932768,2.54856,
0.424193,1.93562,
1.55713,2.74681,
1.28575,0.287112,
0.938267,1.86941,
0.634494,0.653856,
1.01685,0.903497,
0.846464,2.0652,
2.58292,1.04951,
1.56328,1.3973,
1.09154,0.570189,
1.63705,1.15195,
1.68585,2.12924,
0.0567986,0.992093,
1.25835,1.21985,
1.84916,1.46486,
1.2781,1.22111,
0.745324,0.897747,
0.996633,0.840562,
2.02268,1.30391,
2.62742,0.81466,
0.913863,1.63008,
0.983442,0.817067,
1.53471,2.12349,
0.578369,1.15034,
1.48621,1.14694,
1.01916,0.700899,
0.77176,0.207167,
0.688547,1.89685,
1.57692,0.800096,
1.28551,0.852136,
3.00328,0.775921,
1.57754,2.59988,
0.797249,0.756078,
2.71656,0.877315,
1.31301,1.3861,
0.919327,0.454725,
0.860772,0.812965,
0.870406,1.9469,
1.20562,1.4216,
2.32486,0.800572,
1.2628,0.147152,
0.901299,0.598772,
0.414567,1.48856,
0.631717,1.81061,
1.75811,0.824923,
1.13346,1.04534,
1.82643,1.81002,
1.54854,1.35919,
0.867371,1.42196,
1.72259,1.83278,
1.1228,2.09683,
0.517803,0.851352,
0.653963,2.25279,
2.11901,1.72654,
2.68799,1.90761,
0.765766,0.908261,
0.896553,2.54597,
0.0428353,0.307524,
1.12643,0.576277,
1.36088,1.58288,
1.23364,0.50645,
1.76934,1.72286,
0.550107,0.483662,
0.51034,1.3921,
0.705001,1.45745,
1.49586,0.955874,
1.26864,2.25849,
0.982744,1.40168,
0.213136,0.868035,
0.975508,0.94167,
0.993959,1.16433,
1.18801,1.07633,
0.535644,1.44723,
0.649736,1.22746,
2.11793,0.651727,
0.518018,2.79368,
1.51999,1.60683,
0.649161,0.539987,
1.7721,1.02835,
1.46048,0.698336,
0.850447,1.78017,
0.65051,0.727409,
0.323946,1.6749,
0.861205,1.609,
2.41409,0.120911,
1.04747,1.14065,
1.24029,0.526438,
0.650983,1.66837,
2.55268,0.814696,
0.78366,0.544156,
0.937178,1.26195,
0.9502,1.87758,
1.27906,0.780773,
2.3251,1.08388,
1.25006,0.951132,
1.42599,1.92314,
0.9996,1.57935,
0.808787,1.66864,
1.53685,1.70318,
2.50528,2.89409,
1.81105,0.857993,
0.363506,2.26191,
1.0733,0.0133798,
1.20013,0.733402,
1.81066,1.44321,
0.886013,0.934951,
1.01801,2.07026,
0.968557,2.07767,
1.47924,1.73849,
1.80418,0.899465,
0.606198,0.518462,
0.215669,1.47292,
2.48571,1.94873,
1.69219,1.16158,
0.878757,1.70946,
0.197952,1.94062,
2.65464,1.76144,
1.28111,1.73867,
1.45997,1.14645,
0.50259,2.04129,
0.32926,1.5537,
1.2383,0.412652,
0.807963,0.386583,
3.38062,0.760153,
1.56424,0.623942,
0.707764,0.629341,
1.61961,0.94495,
1.24801,1.48268,
1.51397,1.20092,
0.773497,1.20496,
1.66689,2.66397,
1.34747,1.45354,
3.10635,0.75796,
2.0337,0.990287,
1.527,1.07405,
0.428334,1.61982,
1.15792,2.3679,
2.00709,0.600302,
0.746858,1.65803,
0.807319,1.01967,
0.565754,2.02563,
3.13764,0.605685,
1.18829,0.718758,
0.829034,1.3452,
1.8407,2.41117,
0.318947,0.435947,
1.03294,1.44552,
1.01179,1.58319,
0.959648,1.31115,
1.03189,0.396818,
1.17724,0.465681,
1.87656,2.11745,
2.06748,1.20388,
1.01085,0.721646,
1.23625,1.79976,
1.92959,0.770695,
0.838856,1.13312,
0.679054,1.82621,
1.32613,1.13823,
1.25534,0.656816,
2.64095,2.97427,
2.03392,1.62494,
1.46445,1.25697,
1.98102,1.36012,
0.818337,1.36748,
1.20176,1.07663,
1.51602,0.505572,
1.40784,0.391778,
1.19609,1.70398,
1.6013,1.54137,
1.47034,0.744657,
1.21226,2.30744,
0.0887836,1.86515,
1.25232,1.37703,
1.66095,1.24398,
0.864526,0.557218,
0.295376,1.48917,
0.487977,0.33757,
0.706643,1.77265,
1.75842,1.40737,
0.0646185,1.50334,
1.73747,2.21263,
0.430405,1.61512,
2.03893,1.57327,
2.61836,1.5825,
1.44036,0.446694,
1.18308,1.99365,
0.839398,0.601547,
1.50468,1.23123,
2.12137,2.40478,
1.94224,1.51722,
2.22325,1.00143,
1.49969,0.527745,
1.67259,1.38864,
1.16965,1.32139,
2.20189,0.52314,
0.427322,1.54231,
0.84047,0.318725,
1.09566,1.1733,
0.74798,0.438435,
1.89375,1.58465,
1.75596,1.06159,
1.61578,0.940688,
0.59412,0.744836,
1.16314,2.94573,
1.6584,1.43989,
1.58824,1.0229,
1.35622,1.2681,
0.322239,1.76124,
1.95522,2.05498,
1.54489,2.72276,
0.762566,0.440677,
0.532602,0.2242,
0.385247,0.986396,
0.566064,0.463543,
0.935803,1.60531,
2.02138,0.814849,
0.488951,0.946002,
1.08647,0.71778,
1.4241,1.1744,
2.22901,1.73146,
0.833803,1.69708,
0.574615,0.953211,
1.97369,0.346251,
0.441037,1.28085,
0.59577,1.42166,
0.0987942,0.755181,
1.35143,0.480341,
0.968022,1.16673,
0.540386,0.699503,
0.430185,1.16854,
2.38818,2.81782,
1.28143,0.880338,
2.10278,0.79054,
1.91995,1.14895,
0.960675,0.90398,
1.81882,1.32475,
1.12541,1.54199,
2.34834,0.695113,
0.975439,1.66186,
1.91211,0.752019,
1.72702,1.15899,
1.05,1.94307,
0.893724,0.913856,
0.688681,1.93444,
0.628518,1.66532,
1.6386,0.758961,
0.982516,0.64654,
1.18294,1.32471,
0.663595,0.820298,
0.678947,2.93049,
0.579226,2.29976,
0.88514,1.84272,
1.85678,0.819192,
2.36243,3.62589,
2.44218,0.703972,
0.356097,0.608433,
2.00329,1.53847,
1.07582,1.04943,
0.917434,0.162222,
1.94561,0.335856,
1.37642,2.36206,
1.2861,2.09898,
2.93918,0.911898,
0.969295,0.53334,
2.05027,2.23293,
0.251965,0.781367,
2.7204,1.16664,
1.04696,0.589709,
0.163096,0.871726,
2.02578,0.794718,
0.159051,1.43503,
2.03328,0.255256,
0.730852,2.45614,
1.8861,1.15835,
1.78499,0.89393,
2.0115,2.92915,
2.30591,1.06506,
0.589681,2.23904,
1.79909,1.4371,
0.741333,1.58564,
2.18737,1.33194,
0.634243,1.04744,
0.351773,1.29964,
2.03414,2.92164,
2.14782,0.686771,
2.25926,1.2665,
1.84723,0.929354,
0.932114,1.65007,
1.07861,1.67333,
2.15567,1.14061,
3.42216,1.04005,
0.876309,1.94693,
0.942723,0.644705,
1.69671,0.704833,
2.02632,0.572482,
0.542043,2.17572,
1.44511,1.85881,
1.16834,1.91445,
0.590433,1.34079,
1.75822,0.763197,
2.45437,0.403283,
1.02959,0.748839,
2.74078,1.98977,
1.88991,1.68256,
0.618653,1.37974,
1.25226,0.328929,
0.980211,1.82575,
0.639558,1.48501,
0.389095,1.5937,
2.00415,2.06951,
0.705797,1.92399,
1.91862,0.822103,
2.48654,1.81081,
0.845684,1.32714,
0.275298,0.716935,
1.11773,2.48455,
1.99879,0.991007,
0.378371,2.06202,
2.25173,0.464275,
0.347783,0.743698,
1.32449,2.98009,
2.8289,1.34764,
1.83184,2.21223,
0.48066,2.29801,
0.855826,1.29868,
2.54945,1.19811,
1.62001,0.376122,
1.2157,1.45459,
0.956811,0.55356,
1.25415,1.75666,
1.12424,0.539346,
1.86796,1.33856,
1.53612,0.457979,
0.985443,1.30302,
0.238469,2.55016,
0.577446,1.37521,
0.991005,0.596117,
1.68195,1.35146,
1.26381,1.44589,
1.11251,0.813488,
0.832214,0.512681,
1.87443,1.74129,
0.575574,1.78221,
1.14207,0.527424,
0.161323,2.15995,
0.333904,0.618225,
0.457212,1.45054,
0.795442,1.00276,
0.788236,0.795358,
0.120616,1.45638,
2.05915,0.553383,
0.641943,0.623105,
0.402575,1.04084,
1.04012,0.604862,
1.66886,0.639555,
1.2666,0.457744,
0.936094,0.998949,
1.18825,1.30445,
2.07849,2.68972,
0.799701,1.10669,
2.28696,0.660879,
1.30659,1.03717,
0.715113,1.55371,
1.055,1.55121,
1.66514,0.830627,
1.19891,0.716906,
0.990771,1.51636,
0.934483,2.8426,
1.70571,0.315082,
1.07116,1.36894,
1.65704,1.98705,
2.11109,1.1768,
1.66958,2.12771,
1.37631,0.663668,
2.595,0.944911,
1.57777,2.35591,
1.6003,0.890737,
1.71539,1.09074,
0.648594,1.37478,
0.480054,0.559544,
1.29871,1.13509,
0.743609,1.54329,
2.09432,0.469015,
2.13549,0.798332,
0.923005,0.826978,
0.794896,1.47252,
1.5529,2.00002,
1.57887,0.745677,
2.01459,1.42082,
2.13835,1.17371,
1.11714,3.199,
1.53794,2.97692,
1.54146,1.93511,
1.70568,2.09982,
1.06666,1.33566,
1.75578,1.75101,
1.91538,1.44949,
0.464851,1.86082,
0.632758,1.81825,
1.31879,0.807761,
3.14997,2.03143,
1.28693,0.299313,
1.32536,0.972004,
1.07942,1.15084,
0.752386,0.578449,
2.55567,0.901148,
1.0305,0.841963,
1.84429,0.434433,
0.904222,0.812896,
0.454965,1.56763,
1.0543,2.07239,
1.26945,1.42311,
1.16048,1.07132,
1.33049,1.36695,
1.9403,1.35119,
0.787632,1.65172,
2.17544,0.788365,
1.72383,2.29279,
0.880849,0.730929,
1.55019,1.44487,
2.62188,1.73977,
1.7119,0.679689,
1.98667,1.39278,
1.50594,1.63472,
0.696911,1.65537,
2.35335,1.55782,
1.32463,1.23461,
1.06928,1.60374,
3.61735,0.902936,
0.946223,0.431225,
1.38648,1.51178,
0.781634,0.262946,
1.19302,1.95217,
1.23557,1.83254,
1.49859,1.60204,
0.00868474,1.94378,
1.58779,0.708075,
2.39628,0.749723,
1.75164,0.4939,
2.04175,0.552651,
2.23191,0.7357,
1.43428,0.562744,
0.509527,0.675222,
1.41389,2.09638,
1.28546,0.898625,
1.37303,1.69624,
0.444721,0.545902,
2.65256,0.949468,
1.02091,0.730675,
1.11027,1.08738,
1.68815,0.99147,
1.41609,0.94268,
1.61823,0.426078,
0.147338,0.75415,
1.11774,2.23642,
1.6794,0.8218,
1.21051,1.80437,
2.02588,1.42666,
0.752965,1.69245,
1.27181,1.09276,
1.34017,0.589719,
0.675692,0.734286,
1.41904,0.765495,
0.120683,0.19624,
0.655951,1.57851,
1.63887,1.21631,
0.061876,2.92036,
2.20855,1.39519,
0.699478,1.1754,
1.3582,0.763484,
0.430104,1.376,
0.66577,3.06601,
1.42723,1.12757,
1.44488,0.482655,
0.195899,1.23448,
0.450083,1.2347,
0.588477,1.52627,
1.77853,0.712114,
0.491489,1.95699,
0.98502,0.569932,
1.1821,0.681482,
0.569692,0.222135,
1.42334,0.790036,
0.996127,2.01119,
0.775775,2.27463,
2.09988,0.530689,
1.18435,2.05683,
1.7417,2.04758,
1.40974,2.79345,
1.88018,2.01863,
1.40148,1.52026,
1.85354,2.07614,
2.20018,1.39884,
0.834196,0.815244,
2.01656,1.94872,
0.822544,0.662761,
1.25855,1.43459,
2.58121,0.555155,
1.80569,0.513501,
1.51579,0.704052,
1.20285,2.40852,
0.600618,1.46479,
0.847954,1.17466,
0.779853,1.55426,
0.813039,2.43502,
2.08678,0.726538,
1.53814,0.467734,
0.681217,1.14981,
1.11822,1.03569,
1.12332,1.07912,
2.16025,1.17763,
1.4873,0.853626,
0.331841,1.14343,
2.45436,0.562398,
3.60764,1.0635,
2.3246,0.464985,
0.286054,1.3716,
0.622559,0.336019,
0.421329,0.912488,
1.44648,0.580911,
0.918869,0.867595,
1.2226,1.94713,
0.844906,1.73152,
0.849683,1.96776,
2.09915,1.08975,
2.36793,1.15189,
1.13121,1.2018,
2.82282,1.03899,
1.48685,0.377845,
1.22263,0.283162,
1.84232,0.35084,
1.15581,1.96504,
1.06081,0.597126,
1.69805,1.29052,
1.29147,1.31091,
0.443655,1.34602,
0.907057,1.22805,
2.18436,1.00256,
0.533664,1.09373,
2.25372,2.12658,
2.17802,1.63623,
0.976514,1.24559,
0.568245,2.11256,
2.44816,1.07663,
0.561199,1.99722,
0.529203,0.10041,
1.54529,1.26041,
0.482862,1.04763,
1.86298,1.25526,
1.08635,0.918745,
1.29346,0.617323,
1.26337,1.24929,
1.3478,1.67369,
1.19961,0.777653,
1.55021,0.963932,
1.12306,2.19499,
0.54539,0.994254,
0.955928,1.02321,
0.397589,2.26691,
2.62581,0.863787,
1.11194,0.685694,
1.47428,1.59363,
0.621582,0.730511,
0.806617,1.35876,
1.3309,0.829276,
1.45127,0.553333,
1.95678,0.724406,
0.323445,1.79988,
1.76915,1.05006,
1.86575,1.0273,
0.617587,1.90843,
1.90074,1.64123,
1.18735,1.98882,
0.250368,1.70944,
1.27203,0.839121,
2.6289,0.428953,
0.107665,0.762257,
0.680176,0.798142,
0.21777,0.824859,
3.90552,0.643423,
0.444132,0.308856,
1.65876,1.2702,
1.24081,2.18952,
1.10618,1.76358,
0.733801,1.62061,
0.461911,1.51751,
0.46009,2.58222,
1.43159,0.545463,
1.58872,0.539008,
1.62832,0.106982,
2.52097,2.16924,
1.04894,0.935864,
1.04196,0.826059,
0.182433,1.76118,
1.30514,1.29783,
1.18294,1.04713,
1.56039,1.15062,
1.15463,1.8067,
1.65262,1.71065,
0.757098,0.953917,
1.62257,2.0115,
1.86653,1.60113,
1.51766,0.55486,
1.90488,1.56364,
2.08864,0.535152,
1.94015,1.81839,
2.68081,2.3142,
1.0926,1.51201,
3.17547,1.91655,
0.712384,0.253402,
0.578521,0.780124,
0.954049,0.546162,
0.556944,1.5185,
1.06274,1.23327,
2.23217,1.50202,
1.77011,0.835767,
1.83085,2.32674,
0.923663,1.67932,
1.93859,1.30132,
1.66482,0.409718,
1.29773,1.62656,
2.3724,1.86984,
1.96286,0.0899391,
1.09019,2.17764,
1.49684,1.18346,
1.59323,0.928704,
1.61936,2.67665,
1.13069,1.90959,
1.61944,0.473555,
1.14452,1.33523,
1.91713,1.55643,
0.535958,1.66407,
1.03052,0.76403,
0.801544,0.524335,
1.29288,0.301846,
1.11471,0.026296,
1.23133,0.628719,
1.12227,0.4329,
0.176832,1.00185,
0.856218,0.660971,
2.88652,2.69251,
1.59306,0.4467,
3.11172,0.32783,
1.57119,1.77977,
0.719994,1.05314,
1.82308,1.16158,
0.217793,1.44127,
1.95805,0.236435,
1.88973,1.75878,
0.417684,2.19916,
0.323062,0.838705,
0.852771,1.19378,
2.27278,0.966687,
0.741424,2.14517,
0.755924,1.7934,
1.32406,0.779372,
0.275911,1.18375,
2.60921,1.71592,
0.763201,0.447419,
1.08104,0.661929,
1.49842,2.49897,
0.317488,1.64485,
1.88182,1.40482,
0.445168,0.923348,
0.78735,1.25941,
1.59622,0.248755,
1.22301,3.80906,
1.82389,2.57646,
0.739194,2.25201,
0.839677,1.99708,
2.17768,1.43202,
1.19926,0.395971,
1.30906,2.69995,
0.937149,0.788046,
0.887231,3.04035,
2.53437,1.99213,
1.06898,1.82797,
1.68829,2.14821,
1.74469,1.0758,
0.700214,1.97482,
1.45426,1.30222,
0.24709,2.73,
0.855199,1.31983,
1.44325,1.03042,
1.18246,1.02443,
1.93808,0.810502,
1.37488,0.519346,
0.366234,1.16262,
0.820072,1.29463,
0.76293,1.49671,
1.59896,1.62629,
1.691,1.48845,
1.85028,0.499054,
1.297,1.63833,
0.259867,1.00713,
1.971,1.35799,
1.50075,1.05084,
0.301627,1.17761,
0.0645781,2.70655,
0.427082,0.221318,
0.799124,0.829043,
1.36579,0.932876,
1.7826,2.52215,
0.830689,1.28527,
0.797532,0.721086,
0.713528,1.40462,
0.56099,0.669359,
1.96732,1.54219,
0.544646,0.53434,
1.72263,1.32048,
0.581071,0.861172,
1.25812,1.7439,
0.862466,0.982131,
0.390584,1.24554,
0.851961,0.215352,
3.02923,0.677673,
1.36644,0.372126,
1.66539,2.09833,
1.33316,1.63705,
0.785641,0.340558,
1.55833,2.61763,
1.69916,1.25926,
1.32255,0.373451,
1.12821,0.859996,
1.72435,0.694658,
1.55184,1.77961,
0.782685,1.86553,
2.04974,0.601818,
0.211049,1.08114,
0.976237,1.1128,
0.377875,0.580635,
1.09702,1.78215,
1.96692,3.51259,
1.61,0.843919,
1.42417,2.22819,
1.27068,0.598329,
1.47101,0.569807,
1.49478,1.32019,
1.24105,2.63624,
3.0494,1.10594,
0.862726,2.13083,
1.14069,0.35085,
2.22827,1.84779,
1.12218,1.69823,
0.842456,0.437068,
1.64273,1.77017,
1.8061,0.974681,
0.979599,1.00618,
0.897117,0.762628,
1.2245,0.995063,
2.16667,2.41166,
1.47906,1.54051,
0.371385,0.771767,
2.40605,0.614791,
1.70598,0.935801,
0.642677,1.05976,
0.484289,2.97484,
1.72251,0.226277,
1.3999,1.61104,
0.99318,1.20159,
0.131745,0.725129,
0.46663,1.25486,
1.35418,1.11086,
1.30908,1.94503,
1.56655,1.26254,
1.36238,1.76162,
1.47471,1.39038,
2.05193,0.379171,
0.271417,2.33302,
1.51538,2.44442,
1.74813,0.809383,
0.949484,1.69575,
3.20624,3.31124,
0.533479,1.24494,
0.659954,1.55407,
0.758782,0.479268,
1.57411,0.500208,
1.23284,0.935959,
1.34528,1.28989,
1.21155,2.19824,
1.27564,2.16593,
1.74302,0.715341,
1.48173,0.872602,
2.34123,1.05018,
1.89354,0.486538,
0.942743,1.43767,
1.19673,0.763774,
0.95376,1.10901,
1.44927,1.2949,
2.95861,0.487464,
1.01675,1.45622,
1.19028,1.70234,
0.330132,1.50808,
1.40515,1.32443,
0.41572,0.24952,
0.781609,0.760773,
1.7817,1.02134,
1.30768,1.26063,
1.66145,0.545547,
0.919991,2.00299,
1.10275,0.193115,
0.861578,0.444273,
1.84602,2.41548,
1.16968,0.797597,
1.31975,1.8187,
1.89298,3.03407,
1.50463,2.42138,
0.894408,2.05522,
3.20764,1.05117,
1.63203,0.940241,
3.07145,1.62653,
1.62562,1.66089,
1.07562,0.792729,
1.61025,1.37322,
0.912184,0.627224,
0.586532,1.03812,
1.30875,0.726341,
2.92,2.35237,
1.77767,0.868362,
1.9343,0.615821,
0.91676,1.59943,
2.33819,0.288725,
1.83934,0.520234,
0.474294,0.365959,
1.68722,0.840659,
0.704487,2.02653,
1.07355,0.472867,
1.95552,1.2799,
1.99206,0.909425,
1.8868,1.181,
0.63729,1.3081,
0.435715,0.20818,
2.26163,1.03877,
0.703179,1.49967,
0.992024,0.207563,
2.72905,0.696433,
1.2302,0.46371,
0.246652,0.813663,
1.32854,1.6672,
0.243961,2.01159,
0.224613,2.121,
1.19764,1.92811,
0.499839,0.57466,
1.70093,2.1676,
2.23577,1.90086,
0.554392,2.43548,
3.07955,1.41159,
0.135145,1.04311,
0.441676,1.1166,
0.504704,0.573021,
1.15461,1.01345,
1.38623,1.53363,
1.37994,1.74457,
2.73251,0.610073,
0.317756,1.71365,
0.818886,1.19659,
1.31415,0.636721,
1.50036,0.126408,
1.23413,0.142003,
3.1225,0.588732,
1.09632,1.48782,
1.60413,1.01075,
1.73281,1.29766,
0.541401,0.726378,
1.49585,0.0519047,
2.16397,1.02426,
1.90015,0.177104,
1.48035,0.918458,
1.0172,2.42212,
0.13299,1.01364,
0.818276,1.90222,
1.03104,1.06676,
2.55371,0.544999,
0.290607,1.66445,
1.0374,0.473648,
1.64637,2.15669,
0.829129,1.88056,
2.12481,1.35046,
0.646739,1.15982,
1.63285,0.701635,
1.47374,2.02061,
1.78593,1.04893,
0.508254,3.06904,
2.39017,0.764021,
2.15748,1.63343,
1.71653,1.59878,
0.99279,1.87392,
0.538746,0.921485,
0.898156,2.36682,
1.94264,1.00072,
0.398869,1.89695,
1.90251,2.58386,
1.76773,0.966176,
0.666626,0.202528,
0.759343,0.503942,
1.15796,1.04939,
0.676106,2.06827,
0.998742,0.710388,
0.868181,0.466487,
1.32673,1.21305,
0.661274,2.01941,
1.13326,0.730287,
1.166,1.17648,
1.28517,1.73629,
0.755364,2.05964,
0.85909,0.580315,
1.35214,1.69093,
0.393946,1.0875,
2.30239,1.70993,
1.62495,0.371054,
0.910435,2.16224,
1.17281,0.966525,
1.59601,1.80148,
0.560848,1.39136,
0.618182,0.833139,
1.19077,0.915813,
1.34961,0.461328,
1.22032,1.36956,
2.34471,0.256033,
2.80613,3.30722,
2.13378,2.38399,
0.559583,1.47614,
0.529979,1.05607,
0.659097,0.856984,
1.06017,0.670165,
1.09701,0.544671,
1.1101,1.88627,
0.869843,1.93248,
1.98407,2.01424,
1.22952,1.63611,
1.94958,0.686174,
1.12857,1.62185,
0.92875,1.81666,
1.39924,1.38986,
0.403288,0.336139,
1.35341,1.84462,
0.718627,0.642223,
1.28204,0.57909,
1.88297,0.901242,
0.815499,1.49866,
1.75559,2.02619,
1.933,1.6355,
0.523059,1.84501,
0.685612,1.22247,
1.43154,0.390869,
1.25524,0.856573,
2.50175,1.16919,
0.265246,0.298451,
1.70871,1.22789,
0.677838,1.9352,
0.814418,1.26318,
1.03209,1.16215,
2.27145,1.01898,
2.25626,0.929812,
0.070547,0.559445,
2.1545,2.45876,
3.56513,2.97079,
0.176996,1.51873,
2.02226,1.19224,
2.20624,0.472934,
1.13904,1.07793,
1.40962,0.187033,
2.29698,0.782755,
1.00943,0.887355,
1.40394,0.580268,
1.42992,0.806638,
1.42038,1.32005,
1.99039,0.516388,
1.67595,0.892156,
1.02472,0.77281,
0.86233,1.26283,
0.652589,0.886921,
1.59305,1.69916,
0.68234,1.10154,
1.18317,0.68755,
3.27095,0.545062,
1.44523,1.41193,
0.437757,0.12118,
0.789226,1.41521,
0.243288,0.808395,
0.652469,2.01211,
0.626932,1.12674,
1.29227,1.81273,
1.50529,0.844396,
1.59537,1.04107,
0.947829,1.31207,
3.5152,1.20259,
0.721081,2.49509,
0.269211,0.507076,
1.60772,0.99709,
1.44522,0.566777,
1.12482,0.695462,
0.84522,2.35789,
0.533428,0.766361,
1.20923,0.599586,
2.43627,0.680154,
2.06369,2.4904,
0.581075,1.83165,
0.515571,1.5503,
1.14305,1.68409,
1.28483,0.59662,
0.864314,0.64986,
2.60894,2.12929,
1.79639,0.300441,
1.01401,0.668468,
1.23594,0.180562,
1.47351,0.802156,
0.867686,0.849135,
0.95402,1.74739,
1.4911,0.721125,
0.701174,1.06166,
1.20459,0.400225,
1.87128,0.27238,
0.537921,0.948442,
0.573108,0.916979,
1.13778,1.60861,
1.39821,1.70857,
1.9314,1.75111,
1.90649,1.87723,
0.855234,1.57883,
1.27265,1.47376,
1.2585,0.954509,
1.58327,2.1696,
0.847442,1.43774,
1.05483,0.293976,
1.24077,1.22538,
2.18126,1.97375,
0.540807,1.04535,
1.64951,0.545295,
0.698151,1.48289,
0.828807,2.49012,
1.27409,0.513025,
2.56727,1.26509,
1.93938,2.44545,
0.78399,2.17985,
1.06453,1.14927,
1.4295,0.204214,
0.293129,1.48665,
1.65364,1.6856,
1.86404,2.10816,
0.764961,2.21421,
1.26728,1.73026,
3.09379,0.192211,
0.584171,1.06703,
1.17836,0.76645,
0.727802,1.6921,
2.20167,1.95787,
0.41221,0.710168,
0.95386,0.966934,
1.37468,1.27768,
1.39341,1.33822,
0.941381,0.252764,
1.45431,2.55758,
0.599344,1.87466,
0.836373,1.55538,
0.439345,1.01242,
1.30357,0.680091,
1.7546,1.86939,
0.477372,0.733044,
3.04858,1.6644,
1.10962,0.291856,
0.606198,1.40287,
0.411098,0.671195,
1.0981,0.358783,
1.08529,0.670198,
0.848861,1.66989,
1.11827,0.581974,
1.86755,2.48469,
0.322126,1.82481,
0.363656,1.07598,
1.95946,0.489422,
0.950405,1.58699,
1.47763,0.709713,
1.35225,2.07991,
1.03002,1.22399,
1.14072,0.847612,
0.926607,1.12459,
1.64496,1.75576,
2.17318,1.82407,
1.03361,0.98435,
2.0236,1.58428,
0.731862,0.792103,
0.590517,0.694174,
2.47875,1.211,
0.331841,1.72891,
1.63226,1.45714,
0.745022,1.19456,
0.577249,0.569394,
0.296472,2.30996,
1.02224,0.171356,
0.0497084,1.14262,
2.23613,1.07302,
2.41353,1.29731,
1.58439,1.1875,
0.243373,1.7616,
1.65946,1.0548,
1.74205,0.855092,
2.36721,1.01111,
0.561311,1.20401,
1.23294,2.32594,
1.24609,0.640676,
1.17859,0.71886,
1.2918,0.826028,
2.08871,2.64366,
1.32989,1.31461,
1.4979,1.34025,
0.76287,1.62521,
1.11168,1.1494,
1.92681,1.20116,
0.76244,0.783833,
2.06088,1.30058,
0.406111,1.55784,
1.28539,1.67044,
1.25076,1.84382,
1.93722,1.88186,
0.460503,2.52352,
0.782287,1.34909,
1.04162,0.295553,
0.98199,2.15223,
0.247147,1.52016,
1.08036,1.72221,
1.5879,0.709894,
1.22686,1.49459,
1.12557,0.435149,
2.50614,0.325829,
0.758143,0.378479,
1.55954,0.0269492,
1.55618,1.49649,
0.873645,0.290476,
2.20886,0.783067,
0.437517,1.74971,
0.888873,1.29279,
1.32444,0.374019,
1.59145,0.421944,
2.60543,2.11885,
0.814862,1.35247,
0.503592,1.69726,
1.06756,1.01988,
1.28738,0.77604,
1.48517,0.718836,
1.03244,0.543474,
0.9991,1.30359,
1.62116,0.703109,
2.40577,1.52316,
0.88544,1.46657,
2.75469,0.400182,
2.35416,1.3512,
0.32804,1.53777,
0.968462,0.924113,
0.489651,0.388109,
2.02949,0.788879,
0.646777,1.77894,
1.30746,0.989277,
0.679176,1.03522,
1.55174,0.64746,
1.06242,1.06973,
